timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:45.680778+00:00,user_84,purchase,/search,132,10.54,32.56,200
2026-08-24T13:59:45.690778+00:00,user_17,login,/dashboard,476,68.95,75.46,200
2026-08-24T13:59:45.700778+00:00,user_23,purchase,/,705,33.03,51.53,200
2026-08-24T13:59:45.710778+00:00,user_81,logout,/checkout,660,25.3,54.99,500
2026-08-24T13:59:45.720778+00:00,user_68,page_view,/checkout,478,10.39,36.49,200
2026-08-24T13:59:45.730778+00:00,user_99,api_request,/products,933,74.7,57.78,200
2026-08-24T13:59:45.740778+00:00,user_61,search,/dashboard,333,14.51,27.89,200
2026-08-24T13:59:45.750778+00:00,user_37,login,/api/users,213,66.96,23.02,200
2026-08-24T13:59:45.760778+00:00,user_6,page_view,/,307,38.42,76.36,201
2026-08-24T13:59:45.770778+00:00,user_66,page_view,/login,997,55.68,31.06,200
2026-08-24T13:59:45.780778+00:00,user_54,login,/checkout,966,30.0,51.14,200
2026-08-24T13:59:45.790778+00:00,user_95,search,/products,285,76.21,42.83,200
2026-08-24T13:59:45.800778+00:00,user_7,search,/dashboard,434,85.77,25.15,200
2026-08-24T13:59:45.810778+00:00,user_18,search,/products,271,88.87,51.85,200
2026-08-24T13:59:45.820778+00:00,user_5,api_request,/,697,40.48,38.88,200
2026-08-24T13:59:45.830778+00:00,user_22,logout,/products,337,21.6,79.62,200
2026-08-24T13:59:45.840778+00:00,user_79,login,/products,957,35.09,30.98,201
2026-08-24T13:59:45.850778+00:00,user_28,purchase,/api/orders,138,44.99,56.52,400
2026-08-24T13:59:45.860778+00:00,user_32,login,/checkout,907,49.33,21.02,200
2026-08-24T13:59:45.870778+00:00,user_20,purchase,/,494,59.25,82.43,200
2026-08-24T13:59:45.880778+00:00,user_99,purchase,/,477,93.32,22.8,200
2026-08-24T13:59:45.890778+00:00,user_13,search,/api/orders,485,55.15,53.55,201
2026-08-24T13:59:45.900778+00:00,user_53,login,/dashboard,296,17.06,72.72,200
2026-08-24T13:59:45.910778+00:00,user_62,api_request,/search,417,35.14,65.33,200
2026-08-24T13:59:45.920778+00:00,user_4,search,/api/orders,215,69.78,80.05,201
2026-08-24T13:59:45.930778+00:00,user_48,api_request,/api/orders,840,21.78,69.22,200
2026-08-24T13:59:45.940778+00:00,user_89,logout,/,770,63.84,80.23,200
2026-08-24T13:59:45.950778+00:00,user_70,purchase,/products,353,46.2,38.89,404
2026-08-24T13:59:45.960778+00:00,user_8,purchase,/checkout,856,68.2,63.43,200
2026-08-24T13:59:45.970778+00:00,user_6,logout,/checkout,959,14.38,46.81,200
2026-08-24T13:59:45.980778+00:00,user_100,login,/dashboard,229,65.09,69.34,200
2026-08-24T13:59:45.990778+00:00,user_97,purchase,/products,392,30.28,27.95,200
2026-08-24T13:59:46.000778+00:00,user_35,purchase,/api/users,821,73.33,35.78,200
2026-08-24T13:59:46.010778+00:00,user_65,purchase,/login,333,14.63,46.1,200
2026-08-24T13:59:46.020778+00:00,user_38,search,/checkout,531,70.34,67.48,200
2026-08-24T13:59:46.030778+00:00,user_9,login,/api/orders,869,67.23,68.53,500
2026-08-24T13:59:46.040778+00:00,user_10,page_view,/dashboard,139,16.81,82.86,200
2026-08-24T13:59:46.050778+00:00,user_27,purchase,/,332,19.52,30.36,200
2026-08-24T13:59:46.060778+00:00,user_61,logout,/api/users,350,45.41,67.77,404
2026-08-24T13:59:46.070778+00:00,user_3,login,/checkout,504,72.71,21.5,200
2026-08-24T13:59:46.080778+00:00,user_63,purchase,/api/orders,471,59.19,65.9,201
2026-08-24T13:59:46.090778+00:00,user_22,logout,/products,518,35.85,29.24,201
