timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:36.761114+00:00,user_65,search,/api/orders,823,85.77,62.89,201
2026-08-24T13:59:36.771114+00:00,user_97,login,/search,968,23.53,80.3,200
2026-08-24T13:59:36.781114+00:00,user_57,page_view,/search,834,76.1,53.92,200
2026-08-24T13:59:36.791114+00:00,user_18,login,/products,290,33.1,42.38,200
2026-08-24T13:59:36.801114+00:00,user_53,logout,/api/orders,442,68.99,69.45,200
2026-08-24T13:59:36.811114+00:00,user_99,purchase,/,475,15.29,78.3,200
2026-08-24T13:59:36.821114+00:00,user_46,logout,/api/users,927,84.86,60.3,200
2026-08-24T13:59:36.831114+00:00,user_95,purchase,/products,923,85.79,78.5,200
2026-08-24T13:59:36.841114+00:00,user_44,api_request,/api/users,549,28.65,50.51,200
2026-08-24T13:59:36.851114+00:00,user_80,purchase,/,791,24.03,52.72,200
2026-08-24T13:59:36.861114+00:00,user_83,search,/dashboard,978,43.49,59.51,200
2026-08-24T13:59:36.871114+00:00,user_28,search,/checkout,937,49.24,23.52,200
2026-08-24T13:59:36.881114+00:00,user_54,logout,/login,395,74.7,46.54,201
2026-08-24T13:59:36.891114+00:00,user_45,login,/login,531,11.65,57.76,500
2026-08-24T13:59:36.901114+00:00,user_32,login,/,849,91.37,22.82,200
2026-08-24T13:59:36.911114+00:00,user_73,login,/api/orders,686,22.95,28.84,200
2026-08-24T13:59:36.921114+00:00,user_96,api_request,/login,766,31.78,45.82,200
2026-08-24T13:59:36.931114+00:00,user_4,logout,/api/users,846,79.64,87.53,200
2026-08-24T13:59:36.941114+00:00,user_81,login,/login,456,90.03,33.88,200
2026-08-24T13:59:36.951114+00:00,user_16,purchase,/,763,75.66,79.52,200
2026-08-24T13:59:36.961114+00:00,user_83,logout,/,405,55.28,66.31,200
2026-08-24T13:59:36.971114+00:00,user_47,api_request,/api/orders,919,45.7,54.31,200
2026-08-24T13:59:36.981114+00:00,user_84,logout,/api/orders,774,23.0,32.33,200
2026-08-24T13:59:36.991114+00:00,user_32,page_view,/search,526,47.02,71.17,200
