timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:38.831027+00:00,user_52,login,/checkout,932,71.06,71.39,400
2026-08-24T13:59:38.841027+00:00,user_35,search,/products,577,57.74,42.34,200
2026-08-24T13:59:38.851027+00:00,user_79,search,/products,194,18.23,40.31,200
2026-08-24T13:59:38.861027+00:00,user_93,logout,/products,936,86.7,76.94,404
2026-08-24T13:59:38.871027+00:00,user_40,search,/,831,23.54,89.72,200
2026-08-24T13:59:38.881027+00:00,user_28,purchase,/checkout,142,90.34,55.38,500
2026-08-24T13:59:38.891027+00:00,user_84,api_request,/api/orders,99,14.3,54.64,404
2026-08-24T13:59:38.901027+00:00,user_34,api_request,/checkout,342,55.62,79.3,200
2026-08-24T13:59:38.911027+00:00,user_72,login,/checkout,832,44.28,23.17,200
2026-08-24T13:59:38.921027+00:00,user_71,logout,/login,616,34.53,47.04,200
2026-08-24T13:59:38.931027+00:00,user_44,purchase,/checkout,181,92.88,47.57,201
2026-08-24T13:59:38.941027+00:00,user_6,page_view,/,823,22.26,62.17,200
2026-08-24T13:59:38.951027+00:00,user_20,purchase,/dashboard,190,70.66,76.28,200
2026-08-24T13:59:38.961027+00:00,user_79,api_request,/search,385,89.17,42.3,200
2026-08-24T13:59:38.971027+00:00,user_91,purchase,/search,657,38.59,77.98,200
2026-08-24T13:59:38.981027+00:00,user_54,purchase,/search,536,79.34,45.79,200
2026-08-24T13:59:38.991027+00:00,user_77,search,/search,865,86.4,81.05,200
2026-08-24T13:59:39.001027+00:00,user_93,page_view,/api/orders,721,76.55,74.33,200
2026-08-24T13:59:39.011027+00:00,user_49,login,/products,224,54.56,70.48,201
2026-08-24T13:59:39.021027+00:00,user_57,logout,/api/users,82,58.67,69.04,200
2026-08-24T13:59:39.031027+00:00,user_79,search,/,205,45.1,34.27,200
