timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:44.317809+00:00,user_89,search,/dashboard,660,29.74,68.12,200
2026-08-24T13:59:44.327809+00:00,user_24,search,/api/orders,564,81.92,52.81,200
2026-08-24T13:59:44.337809+00:00,user_98,page_view,/search,535,21.69,33.53,200
2026-08-24T13:59:44.347809+00:00,user_27,page_view,/dashboard,472,28.92,66.99,200
2026-08-24T13:59:44.357809+00:00,user_89,logout,/api/orders,999,91.15,50.75,200
2026-08-24T13:59:44.367809+00:00,user_95,search,/checkout,958,30.98,48.34,200
2026-08-24T13:59:44.377809+00:00,user_68,api_request,/,453,61.98,71.97,200
2026-08-24T13:59:44.387809+00:00,user_32,purchase,/api/users,583,19.29,51.98,400
2026-08-24T13:59:44.397809+00:00,user_7,login,/search,802,13.34,47.12,201
2026-08-24T13:59:44.407809+00:00,user_60,login,/api/users,500,43.83,41.32,400
2026-08-24T13:59:44.417809+00:00,user_19,search,/api/orders,351,62.12,23.82,200
2026-08-24T13:59:44.427809+00:00,user_90,purchase,/dashboard,142,71.42,27.92,201
2026-08-24T13:59:44.437809+00:00,user_76,api_request,/products,452,45.15,51.56,200
2026-08-24T13:59:44.447809+00:00,user_92,login,/login,953,48.65,37.51,200
2026-08-24T13:59:44.457809+00:00,user_68,api_request,/api/users,143,19.7,51.46,200
2026-08-24T13:59:44.467809+00:00,user_49,purchase,/api/users,794,77.24,55.82,404
2026-08-24T13:59:44.477809+00:00,user_85,login,/dashboard,94,75.3,83.86,200
2026-08-24T13:59:44.487809+00:00,user_40,logout,/api/orders,939,22.29,73.84,200
2026-08-24T13:59:44.497809+00:00,user_26,page_view,/search,345,63.25,28.23,200
2026-08-24T13:59:44.507809+00:00,user_1,purchase,/api/orders,62,48.98,79.88,200
2026-08-24T13:59:44.517809+00:00,user_57,page_view,/,293,28.43,66.16,200
2026-08-24T13:59:44.527809+00:00,user_27,page_view,/dashboard,300,84.98,39.47,200
2026-08-24T13:59:44.537809+00:00,user_5,api_request,/search,201,14.68,44.43,200
2026-08-24T13:59:44.547809+00:00,user_23,login,/search,389,88.23,23.43,200
2026-08-24T13:59:44.557809+00:00,user_72,login,/api/orders,675,66.18,68.99,200
2026-08-24T13:59:44.567809+00:00,user_39,logout,/checkout,817,59.21,85.2,200
2026-08-24T13:59:44.577809+00:00,user_71,page_view,/search,969,42.21,24.74,200
2026-08-24T13:59:44.587809+00:00,user_68,search,/products,532,21.44,68.62,200
2026-08-24T13:59:44.597809+00:00,user_81,purchase,/login,762,27.77,24.07,200
2026-08-24T13:59:44.607809+00:00,user_91,logout,/api/users,545,71.55,62.33,201
2026-08-24T13:59:44.617809+00:00,user_80,logout,/dashboard,673,82.06,38.18,200
2026-08-24T13:59:44.627809+00:00,user_64,login,/products,679,57.82,56.38,200
2026-08-24T13:59:44.637809+00:00,user_60,api_request,/login,775,34.69,33.55,200
2026-08-24T13:59:44.647809+00:00,user_53,page_view,/checkout,805,82.09,75.97,500
2026-08-24T13:59:44.657809+00:00,user_26,api_request,/search,408,57.64,64.63,200
2026-08-24T13:59:44.667809+00:00,user_42,page_view,/login,310,77.17,41.54,200
2026-08-24T13:59:44.677809+00:00,user_4,login,/products,752,38.33,47.72,200
2026-08-24T13:59:44.687809+00:00,user_61,page_view,/dashboard,388,80.88,84.56,200
2026-08-24T13:59:44.697809+00:00,user_43,search,/api/users,543,23.21,52.24,400
2026-08-24T13:59:44.707809+00:00,user_93,api_request,/checkout,1000,73.12,78.46,200
2026-08-24T13:59:44.717809+00:00,user_46,page_view,/dashboard,618,55.55,34.58,200
2026-08-24T13:59:44.727809+00:00,user_69,login,/api/users,337,81.46,43.74,200
2026-08-24T13:59:44.737809+00:00,user_91,logout,/,241,60.59,80.52,201
2026-08-24T13:59:44.747809+00:00,user_58,logout,/products,328,45.18,54.79,200
2026-08-24T13:59:44.757809+00:00,user_100,login,/login,587,35.7,27.86,201
2026-08-24T13:59:44.767809+00:00,user_20,login,/checkout,504,53.01,75.93,404
2026-08-24T13:59:44.777809+00:00,user_42,login,/login,995,51.1,81.17,200
2026-08-24T13:59:44.787809+00:00,user_27,api_request,/,891,93.49,56.13,500
2026-08-24T13:59:44.797809+00:00,user_40,page_view,/login,520,42.94,80.54,200
2026-08-24T13:59:44.807809+00:00,user_85,api_request,/search,391,49.68,23.23,200
2026-08-24T13:59:44.817809+00:00,user_42,login,/products,73,59.09,41.85,404
2026-08-24T13:59:44.827809+00:00,user_16,logout,/dashboard,343,33.52,42.34,200
2026-08-24T13:59:44.837809+00:00,user_66,page_view,/products,211,33.26,21.07,200
2026-08-24T13:59:44.847809+00:00,user_91,logout,/products,605,39.78,42.29,200
2026-08-24T13:59:44.857809+00:00,user_57,page_view,/dashboard,225,16.06,62.93,200
2026-08-24T13:59:44.867809+00:00,user_7,page_view,/api/users,79,50.01,67.28,200
2026-08-24T13:59:44.877809+00:00,user_89,api_request,/api/orders,451,25.21,61.73,200
2026-08-24T13:59:44.887809+00:00,user_98,api_request,/login,681,40.23,43.26,200
2026-08-24T13:59:44.897809+00:00,user_90,search,/login,994,74.24,52.6,200
2026-08-24T13:59:44.907809+00:00,user_61,login,/products,516,36.38,65.11,201
2026-08-24T13:59:44.917809+00:00,user_51,login,/checkout,197,83.19,63.19,404
2026-08-24T13:59:44.927809+00:00,user_9,search,/login,857,83.17,42.73,200
2026-08-24T13:59:44.937809+00:00,user_45,purchase,/dashboard,409,50.69,79.2,200
2026-08-24T13:59:44.947809+00:00,user_42,purchase,/login,570,18.75,77.23,201
2026-08-24T13:59:44.957809+00:00,user_31,purchase,/products,861,35.68,52.27,200
2026-08-24T13:59:44.967809+00:00,user_27,api_request,/api/users,611,23.52,53.77,200
2026-08-24T13:59:44.977809+00:00,user_89,login,/dashboard,853,93.32,59.7,200
2026-08-24T13:59:44.987809+00:00,user_63,page_view,/api/orders,728,66.92,71.76,201
2026-08-24T13:59:44.997809+00:00,user_52,page_view,/login,383,57.18,77.54,200
2026-08-24T13:59:45.007809+00:00,user_64,api_request,/,751,79.2,73.99,200
2026-08-24T13:59:45.017809+00:00,user_97,api_request,/,142,28.5,29.72,200
2026-08-24T13:59:45.027809+00:00,user_50,purchase,/api/orders,825,22.47,30.45,200
2026-08-24T13:59:45.037809+00:00,user_87,logout,/api/users,250,27.48,81.42,200
2026-08-24T13:59:45.047809+00:00,user_2,purchase,/api/users,785,93.52,44.1,200
2026-08-24T13:59:45.057809+00:00,user_71,page_view,/,917,20.84,40.59,200
2026-08-24T13:59:45.067809+00:00,user_37,page_view,/products,770,57.6,88.51,200
2026-08-24T13:59:45.077809+00:00,user_49,search,/api/users,492,69.69,47.6,200
