timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:42.453692+00:00,user_4,search,/checkout,712,79.42,25.05,200
2026-08-24T13:59:42.463692+00:00,user_72,page_view,/products,88,17.44,23.8,201
2026-08-24T13:59:42.473692+00:00,user_56,logout,/,982,31.99,47.16,200
2026-08-24T13:59:42.483692+00:00,user_80,page_view,/,448,67.23,57.44,200
2026-08-24T13:59:42.493692+00:00,user_38,api_request,/search,767,82.1,45.04,200
2026-08-24T13:59:42.503692+00:00,user_51,api_request,/,671,17.35,73.57,200
2026-08-24T13:59:42.513692+00:00,user_70,logout,/dashboard,535,23.29,35.39,201
2026-08-24T13:59:42.523692+00:00,user_94,api_request,/checkout,355,67.57,83.99,201
2026-08-24T13:59:42.533692+00:00,user_1,purchase,/api/users,61,57.05,58.85,200
2026-08-24T13:59:42.543692+00:00,user_95,api_request,/checkout,600,56.54,25.96,200
2026-08-24T13:59:42.553692+00:00,user_21,login,/products,266,45.08,65.22,200
2026-08-24T13:59:42.563692+00:00,user_73,page_view,/api/orders,681,80.95,33.6,200
2026-08-24T13:59:42.573692+00:00,user_13,login,/api/orders,710,56.72,40.35,200
2026-08-24T13:59:42.583692+00:00,user_37,purchase,/login,388,40.36,66.99,200
2026-08-24T13:59:42.593692+00:00,user_85,logout,/dashboard,971,26.45,54.01,200
2026-08-24T13:59:42.603692+00:00,user_22,page_view,/checkout,629,58.18,76.54,500
2026-08-24T13:59:42.613692+00:00,user_36,logout,/dashboard,302,76.78,69.85,200
2026-08-24T13:59:42.623692+00:00,user_46,logout,/api/orders,745,72.3,81.45,200
2026-08-24T13:59:42.633692+00:00,user_36,login,/products,614,19.25,65.19,200
2026-08-24T13:59:42.643692+00:00,user_3,purchase,/,319,72.35,63.86,201
2026-08-24T13:59:42.653692+00:00,user_5,purchase,/search,882,59.46,48.36,200
2026-08-24T13:59:42.663692+00:00,user_20,logout,/api/users,606,85.99,57.78,200
2026-08-24T13:59:42.673692+00:00,user_18,search,/login,278,85.77,61.27,400
2026-08-24T13:59:42.683692+00:00,user_79,api_request,/dashboard,456,40.93,20.74,200
2026-08-24T13:59:42.693692+00:00,user_73,api_request,/dashboard,825,53.7,51.24,200
2026-08-24T13:59:42.703692+00:00,user_98,search,/products,803,72.22,85.74,200
2026-08-24T13:59:42.713692+00:00,user_67,logout,/api/users,114,32.47,36.38,200
2026-08-24T13:59:42.723692+00:00,user_84,logout,/login,530,88.02,81.71,200
2026-08-24T13:59:42.733692+00:00,user_95,logout,/dashboard,770,92.32,64.35,200
2026-08-24T13:59:42.743692+00:00,user_10,purchase,/search,435,65.56,45.57,200
2026-08-24T13:59:42.753692+00:00,user_45,search,/api/orders,435,92.68,35.6,200
2026-08-24T13:59:42.763692+00:00,user_22,login,/login,958,61.36,55.13,200
2026-08-24T13:59:42.773692+00:00,user_47,purchase,/login,576,64.7,34.81,200
2026-08-24T13:59:42.783692+00:00,user_62,api_request,/api/orders,726,29.58,76.78,201
2026-08-24T13:59:42.793692+00:00,user_3,login,/,540,27.91,31.29,400
2026-08-24T13:59:42.803692+00:00,user_6,purchase,/dashboard,180,58.75,31.28,200
2026-08-24T13:59:42.813692+00:00,user_52,purchase,/,107,24.14,84.57,200
2026-08-24T13:59:42.823692+00:00,user_11,login,/api/orders,949,71.16,66.32,200
2026-08-24T13:59:42.833692+00:00,user_53,purchase,/dashboard,671,94.39,80.71,200
2026-08-24T13:59:42.843692+00:00,user_66,logout,/dashboard,863,59.52,73.72,200
2026-08-24T13:59:42.853692+00:00,user_9,login,/api/users,791,68.28,84.56,200
2026-08-24T13:59:42.863692+00:00,user_65,api_request,/api/users,444,21.24,21.16,200
2026-08-24T13:59:42.873692+00:00,user_79,purchase,/,896,22.71,26.74,200
2026-08-24T13:59:42.883692+00:00,user_62,api_request,/dashboard,948,76.63,55.23,200
2026-08-24T13:59:42.893692+00:00,user_100,api_request,/api/users,973,61.3,77.93,404
2026-08-24T13:59:42.903692+00:00,user_55,login,/api/orders,584,45.76,81.24,200
2026-08-24T13:59:42.913692+00:00,user_98,api_request,/login,858,75.34,44.54,400
2026-08-24T13:59:42.923692+00:00,user_11,logout,/api/users,485,21.38,53.4,200
2026-08-24T13:59:42.933692+00:00,user_74,purchase,/login,313,26.07,69.64,201
2026-08-24T13:59:42.943692+00:00,user_41,search,/checkout,582,10.61,65.82,200
2026-08-24T13:59:42.953692+00:00,user_69,search,/checkout,159,23.16,65.61,200
2026-08-24T13:59:42.963692+00:00,user_53,purchase,/api/orders,676,33.42,67.64,201
2026-08-24T13:59:42.973692+00:00,user_40,purchase,/checkout,233,41.47,58.84,200
2026-08-24T13:59:42.983692+00:00,user_85,page_view,/products,842,69.97,71.5,400
2026-08-24T13:59:42.993692+00:00,user_66,search,/checkout,507,76.56,86.45,200
2026-08-24T13:59:43.003692+00:00,user_21,search,/,870,56.8,68.79,201
2026-08-24T13:59:43.013692+00:00,user_56,page_view,/login,873,17.74,30.17,404
2026-08-24T13:59:43.023692+00:00,user_50,search,/search,319,28.85,25.6,200
2026-08-24T13:59:43.033692+00:00,user_23,api_request,/api/orders,778,91.9,24.02,201
2026-08-24T13:59:43.043692+00:00,user_67,logout,/products,499,10.91,79.54,404
2026-08-24T13:59:43.053692+00:00,user_79,login,/,84,76.64,55.74,200
2026-08-24T13:59:43.063692+00:00,user_36,search,/checkout,418,30.34,20.02,200
