timestamp,user_id,event_type,endpoint,response_time_ms,cpu_percent,memory_percent,status_code
2026-08-24T13:59:37.310230+00:00,user_98,purchase,/,471,68.96,40.18,404
2026-08-24T13:59:37.320230+00:00,user_99,search,/,515,17.49,37.67,200
2026-08-24T13:59:37.330230+00:00,user_67,logout,/api/orders,723,83.9,52.34,200
2026-08-24T13:59:37.340230+00:00,user_17,logout,/api/orders,690,47.57,23.61,200
2026-08-24T13:59:37.350230+00:00,user_78,login,/dashboard,951,69.35,28.5,500
2026-08-24T13:59:37.360230+00:00,user_15,search,/login,368,56.82,58.66,200
2026-08-24T13:59:37.370230+00:00,user_66,api_request,/search,713,80.73,54.89,201
2026-08-24T13:59:37.380230+00:00,user_71,login,/api/users,475,80.95,88.62,200
2026-08-24T13:59:37.390230+00:00,user_9,logout,/api/users,245,88.36,55.58,400
2026-08-24T13:59:37.400230+00:00,user_37,api_request,/search,398,89.41,55.54,400
2026-08-24T13:59:37.410230+00:00,user_20,search,/api/orders,907,59.89,89.92,200
2026-08-24T13:59:37.420230+00:00,user_42,login,/products,403,38.26,73.4,200
2026-08-24T13:59:37.430230+00:00,user_41,api_request,/api/orders,635,42.55,79.92,200
2026-08-24T13:59:37.440230+00:00,user_84,login,/api/orders,772,87.64,46.69,500
2026-08-24T13:59:37.450230+00:00,user_13,search,/login,87,20.73,87.57,200
2026-08-24T13:59:37.460230+00:00,user_84,login,/login,588,87.39,21.07,200
2026-08-24T13:59:37.470230+00:00,user_51,api_request,/login,530,76.43,38.55,200
2026-08-24T13:59:37.480230+00:00,user_41,api_request,/api/orders,922,37.93,67.21,200
2026-08-24T13:59:37.490230+00:00,user_88,logout,/products,943,55.99,63.22,200
2026-08-24T13:59:37.500230+00:00,user_91,page_view,/api/orders,814,17.68,88.48,201
2026-08-24T13:59:37.510230+00:00,user_8,logout,/checkout,220,68.99,83.24,200
2026-08-24T13:59:37.520230+00:00,user_88,login,/dashboard,433,46.61,37.09,200
2026-08-24T13:59:37.530230+00:00,user_31,search,/dashboard,229,16.71,80.96,200
2026-08-24T13:59:37.540230+00:00,user_2,search,/search,287,49.2,37.78,200
2026-08-24T13:59:37.550230+00:00,user_76,logout,/api/users,743,56.46,25.17,404
2026-08-24T13:59:37.560230+00:00,user_50,search,/login,756,31.26,79.17,200
2026-08-24T13:59:37.570230+00:00,user_90,logout,/,292,42.42,45.13,200
2026-08-24T13:59:37.580230+00:00,user_88,api_request,/,899,65.95,39.21,200
2026-08-24T13:59:37.590230+00:00,user_37,login,/checkout,982,61.54,54.77,404
2026-08-24T13:59:37.600230+00:00,user_93,api_request,/dashboard,274,64.11,63.46,200
2026-08-24T13:59:37.610230+00:00,user_57,page_view,/checkout,693,18.26,63.92,200
2026-08-24T13:59:37.620230+00:00,user_54,login,/products,799,21.17,83.67,200
2026-08-24T13:59:37.630230+00:00,user_65,logout,/dashboard,185,76.85,81.35,200
2026-08-24T13:59:37.640230+00:00,user_38,api_request,/checkout,313,87.69,86.09,500
2026-08-24T13:59:37.650230+00:00,user_29,api_request,/api/users,873,19.79,87.4,200
2026-08-24T13:59:37.660230+00:00,user_2,logout,/login,916,78.39,45.6,201
2026-08-24T13:59:37.670230+00:00,user_49,api_request,/checkout,515,41.33,72.43,200
2026-08-24T13:59:37.680230+00:00,user_72,logout,/products,160,67.36,53.0,200
2026-08-24T13:59:37.690230+00:00,user_39,api_request,/api/users,713,15.37,77.67,404
2026-08-24T13:59:37.700230+00:00,user_64,page_view,/login,169,21.88,86.24,200
2026-08-24T13:59:37.710230+00:00,user_86,api_request,/api/users,290,85.42,29.5,200
2026-08-24T13:59:37.720230+00:00,user_13,search,/api/users,651,73.09,30.82,200
2026-08-24T13:59:37.730230+00:00,user_31,logout,/login,336,12.78,45.94,200
2026-08-24T13:59:37.740230+00:00,user_8,search,/search,752,41.22,83.12,200
2026-08-24T13:59:37.750230+00:00,user_12,api_request,/products,244,92.3,86.43,400
2026-08-24T13:59:37.760230+00:00,user_43,login,/dashboard,707,64.36,87.98,200
2026-08-24T13:59:37.770230+00:00,user_27,purchase,/products,855,57.99,24.8,201
2026-08-24T13:59:37.780230+00:00,user_77,page_view,/search,882,83.92,43.0,200
2026-08-24T13:59:37.790230+00:00,user_23,page_view,/,929,93.64,89.13,200
2026-08-24T13:59:37.800230+00:00,user_42,page_view,/dashboard,184,11.26,75.3,200
2026-08-24T13:59:37.810230+00:00,user_96,page_view,/api/orders,321,14.45,71.92,200
2026-08-24T13:59:37.820230+00:00,user_65,login,/,509,76.13,55.93,200
2026-08-24T13:59:37.830230+00:00,user_59,api_request,/,794,76.57,80.69,200
2026-08-24T13:59:37.840230+00:00,user_14,search,/api/orders,112,94.88,79.31,200
2026-08-24T13:59:37.850230+00:00,user_17,logout,/checkout,125,86.44,42.55,200
2026-08-24T13:59:37.860230+00:00,user_78,search,/login,440,94.54,57.14,200
2026-08-24T13:59:37.870230+00:00,user_99,purchase,/products,862,69.65,79.7,200
2026-08-24T13:59:37.880230+00:00,user_59,search,/api/users,490,48.38,35.99,200
2026-08-24T13:59:37.890230+00:00,user_48,login,/api/orders,797,18.08,49.87,200
2026-08-24T13:59:37.900230+00:00,user_96,api_request,/checkout,118,17.75,25.98,200
2026-08-24T13:59:37.910230+00:00,user_72,logout,/login,881,21.06,24.2,500
2026-08-24T13:59:37.920230+00:00,user_93,page_view,/search,470,40.06,66.57,201
2026-08-24T13:59:37.930230+00:00,user_20,api_request,/api/orders,664,36.56,27.25,200
2026-08-24T13:59:37.940230+00:00,user_15,logout,/products,279,82.02,44.51,200
2026-08-24T13:59:37.950230+00:00,user_80,purchase,/,876,46.47,59.27,201
2026-08-24T13:59:37.960230+00:00,user_24,logout,/search,673,88.97,78.06,200
2026-08-24T13:59:37.970230+00:00,user_73,api_request,/api/users,993,38.89,20.43,400
2026-08-24T13:59:37.980230+00:00,user_96,purchase,/products,121,22.06,64.32,200
2026-08-24T13:59:37.990230+00:00,user_93,logout,/login,435,45.69,43.86,200
2026-08-24T13:59:38.000230+00:00,user_87,page_view,/search,954,14.47,31.02,200
2026-08-24T13:59:38.010230+00:00,user_35,login,/login,503,66.26,54.0,200
2026-08-24T13:59:38.020230+00:00,user_63,purchase,/search,403,46.54,39.83,200
